ID,income
112846,1.0
112847,1.0
112848,1.0
112849,1.0
112850,1.0
112851,1.0
112852,1.0
112853,1.0
112854,1.0
112855,1.0
112856,1.0
112857,1.0
112858,1.0
112859,1.0
112860,1.0
112861,1.0
112862,1.0
112863,1.0
112864,1.0
112865,1.0
112866,1.0
112867,1.0
112868,1.0
112869,1.0
112870,1.0
112871,1.0
112872,1.0
112873,1.0
112874,1.0
112875,1.0
112876,1.0
112877,1.0
112878,1.0
112879,1.0
112880,1.0
112881,1.0
112882,1.0
112883,1.0
112884,1.0
112885,1.0
112886,1.0
112887,1.0
112888,1.0
112889,1.0
112890,1.0
112891,1.0
112892,1.0
112893,1.0
112894,1.0
112895,1.0
112896,1.0
112897,1.0
112898,1.0
112899,1.0
112900,1.0
112901,1.0
112902,1.0
112903,1.0
112904,1.0
112905,1.0
112906,1.0
112907,1.0
112908,1.0
112909,1.0
112910,1.0
112911,1.0
112912,1.0
112913,1.0
112914,1.0
112915,1.0
112916,1.0
112917,1.0
112918,1.0
112919,1.0
112920,1.0
112921,1.0
112922,1.0
112923,1.0
112924,1.0
112925,1.0
112926,1.0
112927,1.0
112928,1.0
112929,1.0
112930,1.0
112931,1.0
112932,1.0
112933,1.0
112934,1.0
112935,1.0
112936,1.0
112937,1.0
112938,1.0
112939,1.0
112940,1.0
112941,1.0
112942,1.0
112943,1.0
112944,1.0
112945,1.0
112946,1.0
112947,1.0
112948,1.0
112949,1.0
112950,1.0
112951,1.0
112952,1.0
112953,1.0
112954,1.0
112955,1.0
112956,1.0
112957,1.0
112958,1.0
112959,1.0
112960,1.0
112961,1.0
112962,1.0
112963,1.0
112964,1.0
112965,1.0
112966,1.0
112967,1.0
112968,1.0
112969,1.0
112970,1.0
112971,1.0
112972,1.0
112973,1.0
112974,1.0
112975,1.0
112976,1.0
112977,1.0
112978,1.0
112979,1.0
112980,1.0
112981,1.0
112982,1.0
112983,1.0
112984,1.0
112985,1.0
112986,1.0
112987,1.0
112988,1.0
112989,1.0
112990,1.0
112991,1.0
112992,1.0
112993,1.0
112994,1.0
112995,1.0
112996,1.0
112997,1.0
112998,1.0
112999,1.0
113000,1.0
113001,1.0
113002,1.0
113003,1.0
113004,1.0
113005,1.0
113006,1.0
113007,1.0
113008,1.0
113009,1.0
113010,1.0
113011,1.0
113012,1.0
113013,1.0
113014,1.0
113015,1.0
113016,1.0
113018,1.0
113019,1.0
113020,1.0
113021,1.0
113022,1.0
113023,1.0
113024,1.0
113025,1.0
113026,1.0
113027,1.0
113028,1.0
113029,1.0
113030,1.0
113032,1.0
113033,1.0
113034,1.0
113035,1.0
113036,1.0
113037,1.0
113038,1.0
113039,1.0
113040,1.0
113041,1.0
113042,1.0
113043,1.0
113044,1.0
113045,1.0
113046,1.0
113047,1.0
113048,1.0
113049,1.0
113050,1.0
113051,1.0
113052,1.0
113053,1.0
113054,1.0
113055,1.0
113056,1.0
113057,1.0
113058,1.0
113059,1.0
113060,1.0
113061,1.0
113062,1.0
113063,1.0
113064,1.0
113065,1.0
113066,1.0
113067,1.0
113068,1.0
113069,1.0
113070,1.0
113071,1.0
113072,1.0
113073,1.0
113074,1.0
113075,1.0
113076,1.0
113077,1.0
113079,1.0
113080,1.0
113081,1.0
113082,1.0
113083,1.0
113084,1.0
113085,1.0
113086,1.0
113087,1.0
113088,1.0
113089,1.0
113090,1.0
113091,1.0
113092,1.0
113093,1.0
113094,1.0
113095,1.0
113096,1.0
113097,1.0
113098,1.0
113099,1.0
113100,1.0
113101,1.0
113102,1.0
113103,1.0
113104,1.0
113105,1.0
113106,1.0
113107,1.0
113108,1.0
113109,1.0
113110,1.0
113111,1.0
113112,1.0
113113,1.0
113114,1.0
113115,1.0
113116,1.0
113117,1.0
113118,1.0
113119,1.0
113120,1.0
113121,1.0
113122,1.0
113123,1.0
113124,1.0
113125,1.0
113126,1.0
113127,1.0
113128,1.0
113129,1.0
113130,1.0
113131,1.0
113132,1.0
113133,1.0
113134,1.0
113135,1.0
113136,1.0
113137,1.0
113138,1.0
113139,1.0
113140,1.0
113141,1.0
113142,1.0
113143,1.0
113144,1.0
113145,1.0
113146,1.0
113147,1.0
113148,1.0
113149,1.0
113150,1.0
113151,1.0
113152,1.0
113153,1.0
113154,1.0
113155,1.0
113156,1.0
113157,1.0
113158,1.0
113159,1.0
113160,1.0
113161,1.0
113162,1.0
113163,1.0
113164,1.0
113165,1.0
113166,1.0
113167,1.0
113168,1.0
113169,1.0
113170,1.0
113171,1.0
113172,1.0
113173,1.0
113174,1.0
113175,1.0
113176,1.0
113177,1.0
113178,1.0
113179,1.0
113180,1.0
113181,1.0
113182,1.0
113183,1.0
113184,1.0
113185,1.0
113186,1.0
113187,1.0
113188,1.0
113189,1.0
113190,1.0
113191,1.0
113192,1.0
113193,1.0
113194,1.0
113196,1.0
113197,1.0
113198,1.0
113199,1.0
113200,1.0
113201,1.0
113202,1.0
113203,1.0
113204,1.0
113205,1.0
113206,1.0
113207,1.0
113208,1.0
113209,1.0
113210,1.0
113211,1.0
113212,1.0
113213,1.0
113214,1.0
113215,1.0
113216,1.0
113217,1.0
113218,1.0
113219,1.0
113220,1.0
113221,1.0
113222,1.0
113223,1.0
113224,1.0
113225,1.0
113226,1.0
113227,1.0
113228,1.0
113229,1.0
113230,1.0
113231,1.0
113232,1.0
113233,1.0
113234,1.0
113235,1.0
113236,1.0
113237,1.0
113238,1.0
113239,1.0
113240,1.0
113241,1.0
113242,1.0
113243,1.0
113245,1.0
113246,1.0
113247,1.0
113248,1.0
113249,1.0
113250,1.0
113251,1.0
113252,1.0
113253,1.0
113255,1.0
113256,1.0
113257,1.0
113258,1.0
113259,1.0
113260,1.0
113261,1.0
113262,1.0
113263,1.0
113264,1.0
113265,1.0
113266,1.0
113267,1.0
113268,1.0
113269,1.0
113270,1.0
113271,1.0
113272,1.0
113273,1.0
113274,1.0
113275,1.0
113276,1.0
113277,1.0
113278,1.0
113279,1.0
113280,1.0
113282,1.0
113283,1.0
113284,1.0
113285,1.0
113286,1.0
113287,1.0
113288,1.0
113289,1.0
113290,1.0
113291,1.0
113292,1.0
113293,1.0
113294,1.0
113295,1.0
113296,1.0
113297,1.0
113298,1.0
113299,1.0
113300,1.0
113301,1.0
113302,1.0
113303,1.0
113304,1.0
113305,1.0
113306,1.0
113307,1.0
113308,1.0
113309,1.0
113310,1.0
113311,1.0
113312,1.0
113313,1.0
113314,1.0
113315,1.0
113316,1.0
113317,1.0
113318,1.0
113319,1.0
113320,1.0
113321,1.0
113322,1.0
113323,1.0
113324,1.0
113325,1.0
113326,1.0
113327,1.0
113329,1.0
113330,1.0
113331,1.0
113332,1.0
113333,1.0
113334,1.0
113335,1.0
113336,1.0
113337,1.0
113338,1.0
113339,1.0
113340,1.0
113341,1.0
113342,1.0
113343,1.0
113344,1.0
113345,1.0
113346,1.0
113347,1.0
113348,1.0
113349,1.0
113350,1.0
113351,1.0
113352,1.0
113353,1.0
113354,1.0
113355,1.0
113356,1.0
113357,1.0
113358,1.0
113359,1.0
113360,1.0
113361,1.0
113362,1.0
113363,1.0
113364,1.0
113365,1.0
113366,1.0
113367,1.0
113368,1.0
113369,1.0
113370,1.0
113371,1.0
113372,1.0
113373,1.0
113374,1.0
113375,1.0
113376,1.0
113377,1.0
113378,1.0
113379,1.0
113380,1.0
113381,1.0
113382,1.0
113383,1.0
113384,1.0
113385,1.0
113386,1.0
113387,1.0
113388,1.0
113389,1.0
113390,1.0
113391,1.0
113392,1.0
113393,1.0
113394,1.0
113395,1.0
113396,1.0
113397,1.0
113398,1.0
113400,1.0
113401,1.0
113402,1.0
113403,1.0
113404,1.0
113405,1.0
113407,1.0
113409,1.0
113414,1.0
113417,1.0
113438,1.0
113449,1.0
113455,1.0
113459,1.0
113467,1.0
113473,1.0
113486,1.0
113491,1.0
113508,1.0
113517,1.0
113523,1.0
113525,1.0
113532,1.0
113539,1.0
113549,1.0
113552,1.0
113557,1.0
113563,1.0
113570,1.0
113571,1.0
113577,1.0
113593,1.0
113607,1.0
113614,1.0
113620,1.0
113630,1.0
113645,1.0
113660,1.0
113672,1.0
113688,1.0
113705,1.0
113710,1.0
113712,1.0
113720,1.0
113736,1.0
113737,1.0
113742,1.0
113743,1.0
113762,1.0
113772,1.0
113778,1.0
113797,1.0
113802,1.0
113807,1.0
113811,1.0
113857,1.0
113868,1.0
113870,1.0
113936,1.0
113938,1.0
113944,1.0
113955,1.0
113977,1.0
113979,1.0
113982,1.0
113995,1.0
113997,1.0
114020,1.0
114028,1.0
114036,1.0
114044,1.0
114050,1.0
114059,1.0
114068,1.0
114094,1.0
114109,1.0
114112,1.0
114123,1.0
114145,1.0
114157,1.0
114162,1.0
114164,1.0
114177,1.0
114178,1.0
114207,1.0
114211,1.0
114214,1.0
114215,1.0
114226,1.0
114238,1.0
114255,1.0
114264,1.0
114270,1.0
114286,1.0
114290,1.0
114316,1.0
114320,1.0
114325,1.0
114336,1.0
114338,1.0
114340,1.0
114348,1.0
114370,1.0
114386,1.0
114415,1.0
114425,1.0
114474,1.0
114477,1.0
114494,1.0
114507,1.0
114512,1.0
114523,1.0
114528,1.0
114545,1.0
114549,1.0
114556,1.0
114558,1.0
114563,1.0
114570,1.0
114593,1.0
114604,1.0
114607,1.0
114626,1.0
114634,1.0
114644,1.0
114646,1.0
114653,1.0
114668,1.0
114682,1.0
114685,1.0
114696,1.0
114697,1.0
114702,1.0
114704,1.0
114715,1.0
114735,1.0
114737,1.0
114748,1.0
114750,1.0
114768,1.0
114770,1.0
114777,1.0
114812,1.0
114813,1.0
114834,1.0
114835,1.0
114837,1.0
114845,1.0
114857,1.0
114859,1.0
114900,1.0
114904,1.0
114918,1.0
114938,1.0
114947,1.0
114953,1.0
114959,1.0
114972,1.0
114977,1.0
114980,1.0
114982,1.0
114986,1.0
114987,1.0
114988,1.0
114989,1.0
114990,1.0
114991,1.0
114992,1.0
114993,1.0
114994,1.0
114995,1.0
114996,1.0
114997,1.0
114998,1.0
114999,1.0
115000,1.0
115001,1.0
115002,1.0
115003,1.0
115004,1.0
115005,1.0
115006,1.0
115007,1.0
115008,1.0
115009,1.0
115010,1.0
115011,1.0
115012,1.0
115013,1.0
115014,1.0
115015,1.0
115016,1.0
115017,1.0
115018,1.0
115019,1.0
115020,1.0
115021,1.0
115022,1.0
115023,1.0
115024,1.0
115025,1.0
115026,1.0
115027,1.0
115028,1.0
115029,1.0
115030,1.0
115031,1.0
115032,1.0
115033,1.0
115034,1.0
115035,1.0
115036,1.0
115037,1.0
115038,1.0
115039,1.0
115040,1.0
115041,1.0
115042,1.0
115043,1.0
115044,1.0
115045,1.0
115046,1.0
115047,1.0
115048,1.0
115049,1.0
115050,1.0
115051,1.0
115052,1.0
115053,1.0
115054,1.0
115055,1.0
115056,1.0
115057,1.0
115058,1.0
115059,1.0
115060,1.0
115061,1.0
115062,1.0
115063,1.0
115064,1.0
115065,1.0
115066,1.0
115067,1.0
115068,1.0
115069,1.0
115070,1.0
115071,1.0
115072,1.0
115073,1.0
115074,1.0
115075,1.0
115076,1.0
115077,1.0
115078,1.0
115079,1.0
115080,1.0
115081,1.0
115082,1.0
115083,1.0
115084,1.0
115085,1.0
115086,1.0
115087,1.0
115088,1.0
115089,1.0
115090,1.0
115091,1.0
115092,1.0
115093,1.0
115094,1.0
115095,1.0
115096,1.0
115097,1.0
115098,1.0
115099,1.0
115100,1.0
115101,1.0
115102,1.0
115103,1.0
115104,1.0
115105,1.0
115106,1.0
115107,1.0
115108,1.0
115109,1.0
115110,1.0
115111,1.0
115112,1.0
115113,1.0
115114,1.0
115115,1.0
115116,1.0
115117,1.0
115118,1.0
115119,1.0
115120,1.0
115121,1.0
115122,1.0
115123,1.0
115124,1.0
115125,1.0
115126,1.0
115127,1.0
115128,1.0
115129,1.0
115130,1.0
115131,1.0
115132,1.0
115133,1.0
115134,1.0
115135,1.0
115136,1.0
115137,1.0
115138,1.0
115139,1.0
115140,1.0
115141,1.0
115142,1.0
115143,1.0
115144,1.0
115145,1.0
115146,1.0
115147,1.0
115148,1.0
115149,1.0
115150,1.0
115151,1.0
115152,1.0
115153,1.0
115154,1.0
115155,1.0
115156,1.0
115157,1.0
115158,1.0
115159,1.0
115160,1.0
115161,1.0
115162,1.0
115163,1.0
115164,1.0
115165,1.0
115166,1.0
115167,1.0
115168,1.0
115169,1.0
115170,1.0
115171,1.0
115172,1.0
115173,1.0
115174,1.0
115175,1.0
115176,1.0
115177,1.0
115178,1.0
115179,1.0
115180,1.0
115181,1.0
115182,1.0
115183,1.0
115184,1.0
115185,1.0
115186,1.0
115187,1.0
115188,1.0
115189,1.0
115190,1.0
115191,1.0
115192,1.0
115193,1.0
115194,1.0
115195,1.0
115196,1.0
115197,1.0
115198,1.0
115199,1.0
115200,1.0
115201,1.0
115202,1.0
115203,1.0
115204,1.0
115205,1.0
115206,1.0
115207,1.0
115208,1.0
115209,1.0
115210,1.0
115211,1.0
115212,1.0
115213,1.0
115214,1.0
115215,1.0
115216,1.0
115217,1.0
115218,1.0
115219,1.0
115220,1.0
115221,1.0
115222,1.0
115223,1.0
115224,1.0
115225,1.0
115226,1.0
115227,1.0
115228,1.0
115229,1.0
115230,1.0
115231,1.0
115232,1.0
115233,1.0
115234,1.0
115235,1.0
115236,1.0
115237,1.0
115238,1.0
115239,1.0
115240,1.0
115241,1.0
115242,1.0
115243,1.0
115244,1.0
115245,1.0
115246,1.0
115247,1.0
115248,1.0
115249,1.0
115250,1.0
115251,1.0
115252,1.0
115253,1.0
115254,1.0
115255,1.0
115256,1.0
115257,1.0
115258,1.0
115259,1.0
115260,1.0
115261,1.0
115262,1.0
115263,1.0
115264,1.0
115265,1.0
115266,1.0
115267,1.0
115268,1.0
115269,1.0
115270,1.0
115271,1.0
115272,1.0
115273,1.0
115274,1.0
115275,1.0
115276,1.0
115277,1.0
115278,1.0
115279,1.0
115280,1.0
115281,1.0
115282,1.0
115283,1.0
115284,1.0
115285,1.0
115286,1.0
115287,1.0
115288,1.0
115289,1.0
115290,1.0
115291,1.0
115292,1.0
115293,1.0
115294,1.0
115295,1.0
115296,1.0
115297,1.0
115298,1.0
115299,1.0
115300,1.0
115301,1.0
115302,1.0
115303,1.0
115304,1.0
115305,1.0
115306,1.0
115307,1.0
115308,1.0
115309,1.0
115310,1.0
115311,1.0
115312,1.0
115313,1.0
115314,1.0
115315,1.0
115316,1.0
115317,1.0
115318,1.0
115319,1.0
115320,1.0
115321,1.0
115322,1.0
115323,1.0
115324,1.0
115325,1.0
115326,1.0
115327,1.0
115328,1.0
115329,1.0
115330,1.0
115331,1.0
115332,1.0
115333,1.0
115334,1.0
115335,1.0
115336,1.0
115337,1.0
115338,1.0
115339,1.0
115340,1.0
115341,1.0
115342,1.0
115343,1.0
115344,1.0
115345,1.0
115346,1.0
115347,1.0
115348,1.0
115349,1.0
115350,1.0
115351,1.0
115352,1.0
115353,1.0
115354,1.0
115355,1.0
115356,1.0
115357,1.0
115358,1.0
115359,1.0
115360,1.0
115361,1.0
115362,1.0
115363,1.0
115364,1.0
115365,1.0
115366,1.0
115367,1.0
115368,1.0
115369,1.0
115370,1.0
115371,1.0
115372,1.0
115373,1.0
115374,1.0
115375,1.0
115376,1.0
115377,1.0
115378,1.0
115379,1.0
115380,1.0
115381,1.0
115382,1.0
115383,1.0
115384,1.0
115385,1.0
115386,1.0
115387,1.0
115388,1.0
115389,1.0
115390,1.0
115391,1.0
115392,1.0
115393,1.0
115394,1.0
115395,1.0
115396,1.0
115397,1.0
115398,1.0
115399,1.0
115400,1.0
115401,1.0
115402,1.0
115403,1.0
115404,1.0
115405,1.0
115406,1.0
115407,1.0
115408,1.0
115409,1.0
115410,1.0
115411,1.0
115412,1.0
115413,1.0
115414,1.0
115415,1.0
115416,1.0
115417,1.0
115418,1.0
115419,1.0
115420,1.0
115421,1.0
115422,1.0
115423,1.0
115424,1.0
115425,1.0
115426,1.0
115427,1.0
115428,1.0
115429,1.0
115430,1.0
115431,1.0
115432,1.0
115433,1.0
115434,1.0
115435,1.0
115436,1.0
115437,1.0
115438,1.0
115439,1.0
115440,1.0
115441,1.0
115442,1.0
115443,1.0
115444,1.0
115445,1.0
115446,1.0
115447,1.0
115448,1.0
115449,1.0
115450,1.0
115451,1.0
115452,1.0
115453,1.0
115454,1.0
115455,1.0
115456,1.0
115457,1.0
115458,1.0
115459,1.0
115460,1.0
115461,1.0
115462,1.0
115463,1.0
115464,1.0
115465,1.0
115466,1.0
115467,1.0
115468,1.0
115469,1.0
115470,1.0
115471,1.0
115472,1.0
115473,1.0
115474,1.0
115475,1.0
115476,1.0
115477,1.0
115478,1.0
115479,1.0
115480,1.0
115481,1.0
115482,1.0
115483,1.0
115484,1.0
115485,1.0
115486,1.0
115487,1.0
115488,1.0
115489,1.0
115490,1.0
115491,1.0
115492,1.0
115493,1.0
115494,1.0
115495,1.0
115496,1.0
115497,1.0
115498,1.0
115499,1.0
115500,1.0
115501,1.0
115502,1.0
115503,1.0
115504,1.0
115505,1.0
115506,1.0
115507,1.0
115508,1.0
115509,1.0
115510,1.0
115511,1.0
115512,1.0
115513,1.0
115514,1.0
115515,1.0
115516,1.0
115517,1.0
115518,1.0
115519,1.0
115520,1.0
115521,1.0
115522,1.0
115523,1.0
115524,1.0
115525,1.0
115526,1.0
115527,1.0
115528,1.0
115529,1.0
115530,1.0
115531,1.0
115532,1.0
115533,1.0
115534,1.0
115535,1.0
115536,1.0
115537,1.0
115538,1.0
115539,1.0
115540,1.0
115541,1.0
115542,1.0
115543,1.0
115544,1.0
115545,1.0
115546,1.0
115547,1.0
115548,1.0
115549,1.0
115550,1.0
115551,1.0
115552,1.0
115553,1.0
115554,1.0
115555,1.0
115556,1.0
115557,1.0
115558,1.0
115559,1.0
115560,1.0
115561,1.0
115562,1.0
115563,1.0
115564,1.0
115565,1.0
115566,1.0
115567,1.0
115568,1.0
115569,1.0
115570,1.0
115571,1.0
115572,1.0
115573,1.0
115574,1.0
115575,1.0
115576,1.0
115577,1.0
115578,1.0
115579,1.0
115580,1.0
115581,1.0
115582,1.0
115583,1.0
115584,1.0
115585,1.0
115586,1.0
115587,1.0
115588,1.0
115589,1.0
115590,1.0
115591,1.0
115592,1.0
115593,1.0
115594,1.0
115595,1.0
115596,1.0
115597,1.0
115598,1.0
115599,1.0
115600,1.0
115601,1.0
115602,1.0
115603,1.0
115604,1.0
115605,1.0
115606,1.0
115607,1.0
115608,1.0
115609,1.0
115610,1.0
115611,1.0
115612,1.0
115613,1.0
115614,1.0
115615,1.0
115616,1.0
115617,1.0
115618,1.0
115619,1.0
115620,1.0
115621,1.0
115622,1.0
115623,1.0
115624,1.0
115625,1.0
115626,1.0
115627,1.0
115628,1.0
115629,1.0
115630,1.0
115631,1.0
115632,1.0
115633,1.0
115634,1.0
115635,1.0
115636,1.0
115637,1.0
115638,1.0
115639,1.0
115640,1.0
115641,1.0
115642,1.0
115643,1.0
115644,1.0
115645,1.0
115646,1.0
115647,1.0
115648,1.0
115649,1.0
115650,1.0
115651,1.0
115652,1.0
115653,1.0
115654,1.0
115655,1.0
115656,1.0
115657,1.0
115658,1.0
115659,1.0
115660,1.0
115661,1.0
115662,1.0
115663,1.0
115664,1.0
115665,1.0
115666,1.0
115667,1.0
115668,1.0
115669,1.0
115670,1.0
115671,1.0
115672,1.0
115673,1.0
115674,1.0
115675,1.0
115676,1.0
115677,1.0
115678,1.0
115679,1.0
115680,1.0
115681,1.0
115682,1.0
115683,1.0
115684,1.0
115685,1.0
115686,1.0
115687,1.0
115688,1.0
115689,1.0
115690,1.0
115691,1.0
115692,1.0
115693,1.0
115694,1.0
115695,1.0
115696,1.0
115697,1.0
115698,1.0
115699,1.0
115700,1.0
115701,1.0
115702,1.0
115703,1.0
115704,1.0
115705,1.0
115706,1.0
115707,1.0
115708,1.0
115709,1.0
115710,1.0
115711,1.0
115712,1.0
115713,1.0
115714,1.0
115715,1.0
115716,1.0
115717,1.0
115718,1.0
115719,1.0
115720,1.0
115721,1.0
115722,1.0
115723,1.0
115724,1.0
115725,1.0
115726,1.0
115727,1.0
115728,1.0
115729,1.0
115730,1.0
115731,1.0
115732,1.0
115733,1.0
115734,1.0
115735,1.0
115736,1.0
115737,1.0
115738,1.0
115739,1.0
115740,1.0
115741,1.0
115742,1.0
115743,1.0
115744,1.0
115745,1.0
115746,1.0
115747,1.0
115748,1.0
115749,1.0
115750,1.0
115751,1.0
115752,1.0
115753,1.0
115754,1.0
115755,1.0
115756,1.0
115757,1.0
115758,1.0
115759,1.0
115760,1.0
115761,1.0
115762,1.0
115763,1.0
115764,1.0
115765,1.0
115766,1.0
115767,1.0
115768,1.0
115769,1.0
115770,1.0
115771,1.0
115772,1.0
115773,1.0
115774,1.0
115775,1.0
115776,1.0
115777,1.0
115778,1.0
115779,1.0
115780,1.0
115781,1.0
115782,1.0
115783,1.0
115784,1.0
115785,1.0
115786,1.0
115787,1.0
115788,1.0
115789,1.0
115790,1.0
115791,1.0
115792,1.0
115793,1.0
115794,1.0
115795,1.0
115796,1.0
115797,1.0
115798,1.0
115799,1.0
115800,1.0
115801,1.0
115802,1.0
115803,1.0
115804,1.0
115805,1.0
115806,1.0
115807,1.0
115808,1.0
115809,1.0
115810,1.0
115811,1.0
115812,1.0
115813,1.0
115814,1.0
115815,1.0
115816,1.0
115817,1.0
115818,1.0
115819,1.0
115820,1.0
115821,1.0
115822,1.0
115823,1.0
115824,1.0
115825,1.0
115826,1.0
115827,1.0
115828,1.0
115829,1.0
115830,1.0
115831,1.0
115832,1.0
115833,1.0
115834,1.0
115835,1.0
115836,1.0
115837,1.0
115838,1.0
115839,1.0
115840,1.0
115841,1.0
115842,1.0
115843,1.0
115844,1.0
115845,1.0
115846,1.0
115847,1.0
115848,1.0
115849,1.0
115850,1.0
115851,1.0
115852,1.0
115853,1.0
115854,1.0
115855,1.0
115856,1.0
115857,1.0
115858,1.0
115859,1.0
115860,1.0
115861,1.0
115862,1.0
115863,1.0
115864,1.0
115865,1.0
115866,1.0
115867,1.0
115868,1.0
115869,1.0
115870,1.0
115871,1.0
115872,1.0
115873,1.0
115874,1.0
115875,1.0
115876,1.0
115877,1.0
115878,1.0
115879,1.0
115880,1.0
115881,1.0
115882,1.0
115883,1.0
115884,1.0
115885,1.0
115886,1.0
115887,1.0
115888,1.0
115889,1.0
115890,1.0
115891,1.0
115892,1.0
115893,1.0
115894,1.0
115895,1.0
115896,1.0
115897,1.0
115898,1.0
115899,1.0
115900,1.0
115901,1.0
115902,1.0
115903,1.0
115904,1.0
115905,1.0
115906,1.0
115907,1.0
115908,1.0
115909,1.0
115910,1.0
115911,1.0
115912,1.0
115913,1.0
115914,1.0
115915,1.0
115916,1.0
115917,1.0
115918,1.0
115919,1.0
115920,1.0
115921,1.0
115922,1.0
115923,1.0
115924,1.0
115925,1.0
115926,1.0
115927,1.0
115928,1.0
115929,1.0
115930,1.0
115931,1.0
115932,1.0
115933,1.0
115934,1.0
115935,1.0
115936,1.0
115937,1.0
115938,1.0
115939,1.0
115940,1.0
115941,1.0
115942,1.0
115943,1.0
115944,1.0
115945,1.0
115946,1.0
115947,1.0
115948,1.0
115949,1.0
115950,1.0
115951,1.0
115952,1.0
115953,1.0
115954,1.0
115955,1.0
115956,1.0
115957,1.0
115958,1.0
115959,1.0
115960,1.0
115961,1.0
115962,1.0
115963,1.0
115964,1.0
115965,1.0
115966,1.0
115967,1.0
115968,1.0
115969,1.0
115970,1.0
115971,1.0
115972,1.0
115973,1.0
115974,1.0
115975,1.0
115976,1.0
115977,1.0
115978,1.0
115979,1.0
115980,1.0
115981,1.0
115982,1.0
115983,1.0
115984,1.0
115985,1.0
115986,1.0
115987,1.0
115988,1.0
115989,1.0
115990,1.0
115991,1.0
115992,1.0
115993,1.0
115994,1.0
115995,1.0
115996,1.0
115997,1.0
115998,1.0
115999,1.0
116000,1.0
116001,1.0
116002,1.0
116003,1.0
116004,1.0
116005,1.0
116006,1.0
116007,1.0
116008,1.0
116009,1.0
116010,1.0
116011,1.0
116012,1.0
116013,1.0
116014,1.0
116015,1.0
116016,1.0
116017,1.0
116018,1.0
116019,1.0
116020,1.0
116021,1.0
116022,1.0
116023,1.0
116024,1.0
116025,1.0
116026,1.0
116027,1.0
116028,1.0
116029,1.0
116030,1.0
116031,1.0
116032,1.0
116033,1.0
116034,1.0
116035,1.0
116036,1.0
116037,1.0
116038,1.0
116039,1.0
116040,1.0
116041,1.0
116042,1.0
116043,1.0
116044,1.0
116045,1.0
116046,1.0
116047,1.0
116048,1.0
116049,1.0
116050,1.0
116051,1.0
116052,1.0
116053,1.0
116054,1.0
116055,1.0
116056,1.0
116057,1.0
116058,1.0
116059,1.0
116060,1.0
116061,1.0
116062,1.0
116063,1.0
116064,1.0
116065,1.0
116066,1.0
116067,1.0
116068,1.0
116069,1.0
116070,1.0
116071,1.0
116072,1.0
116073,1.0
116074,1.0
116075,1.0
116076,1.0
116077,1.0
116078,1.0
116079,1.0
116080,1.0
116081,1.0
116082,1.0
116083,1.0
116084,1.0
116085,1.0
116086,1.0
116087,1.0
116088,1.0
116089,1.0
116090,1.0
116091,1.0
116092,1.0
116093,1.0
116094,1.0
116095,1.0
116096,1.0
116097,1.0
116098,1.0
116099,1.0
116100,1.0
116101,1.0
116102,1.0
116103,1.0
116104,1.0
116105,1.0
116106,1.0
116107,1.0
116108,1.0
116109,1.0
116110,1.0
116111,1.0
116112,1.0
116113,1.0
116114,1.0
116115,1.0
116116,1.0
116117,1.0
116118,1.0
116119,1.0
116120,1.0
116121,1.0
116122,1.0
116123,1.0
116124,1.0
116125,1.0
116126,1.0
116127,1.0
116128,1.0
116129,1.0
116130,1.0
116131,1.0
116132,1.0
116133,1.0
116134,1.0
116135,1.0
116136,1.0
116137,1.0
116138,1.0
116139,1.0
116140,1.0
116141,1.0
116142,1.0
116143,1.0
116144,1.0
116145,1.0
116146,1.0
116147,1.0
116148,1.0
116149,1.0
116150,1.0
116151,1.0
116152,1.0
116153,1.0
116154,1.0
116155,1.0
116156,1.0
116157,1.0
116158,1.0
116159,1.0
116160,1.0
116161,1.0
116162,1.0
116163,1.0
116164,1.0
116165,1.0
116166,1.0
116167,1.0
116168,1.0
116169,1.0
116170,1.0
116171,1.0
116172,1.0
116173,1.0
116174,1.0
116175,1.0
116176,1.0
116177,1.0
116178,1.0
116179,1.0
116180,1.0
116181,1.0
116182,1.0
116183,1.0
116184,1.0
116185,1.0
116186,1.0
116187,1.0
116188,1.0
116189,1.0
116190,1.0
116191,1.0
116192,1.0
116193,1.0
116194,1.0
116195,1.0
116196,1.0
116197,1.0
116198,1.0
116199,1.0
116200,1.0
116201,1.0
116202,1.0
116203,1.0
116204,1.0
116205,1.0
116206,1.0
116207,1.0
116208,1.0
116209,1.0
116210,1.0
116211,1.0
116212,1.0
116213,1.0
116214,1.0
116215,1.0
116216,1.0
116217,1.0
116218,1.0
116219,1.0
116220,1.0
116221,1.0
116222,1.0
116223,1.0
116224,1.0
116225,1.0
116226,1.0
116227,1.0
116228,1.0
116229,1.0
116230,1.0
116231,1.0
116232,1.0
116233,1.0
116234,1.0
116235,1.0
116236,1.0
116237,1.0
116238,1.0
116239,1.0
116240,1.0
116241,1.0
116242,1.0
116243,1.0
116244,1.0
116245,1.0
116246,1.0
116247,1.0
116248,1.0
116249,1.0
116250,1.0
116251,1.0
116252,1.0
116253,1.0
116254,1.0
116255,1.0
116256,1.0
116257,1.0
116258,1.0
116259,1.0
116260,1.0
116261,1.0
116262,1.0
116263,1.0
116264,1.0
116265,1.0
116266,1.0
116267,1.0
116268,1.0
116269,1.0
116270,1.0
116271,1.0
116272,1.0
116273,1.0
116274,1.0
116275,1.0
116276,1.0
116277,1.0
116278,1.0
